Faroe Islands,"Adolescents out of school (% of lower secondary school age)","NA"
Faroe Islands,"Children out of school (% of primary school age)","NA"
Faroe Islands,"Gini index (World Bank estimate)","NA"
Faroe Islands,"Literacy rate, youth total (% of people ages 15-24)","NA"
Faroe Islands,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Faroe Islands,"Life expectancy at birth, total (years)","82.2951219512195"
Faroe Islands,"Population ages 0-14 (% of total population)","NA"
Faroe Islands,"Population ages 15-64 (% of total population)","NA"
Faroe Islands,"Population ages 65 and above (% of total population)","NA"
Fiji,"Government expenditure on education, total (% of GDP)","4.65118980407715"
Fiji,"Adolescents out of school (% of lower secondary school age)","NA"
Fiji,"Children out of school (% of primary school age)","NA"
Fiji,"Gini index (World Bank estimate)","NA"
Fiji,"Literacy rate, youth total (% of people ages 15-24)","NA"
Fiji,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Fiji,"Life expectancy at birth, total (years)","67.252"
Fiji,"Population ages 0-14 (% of total population)","29.6512999467781"
Fiji,"Population ages 15-64 (% of total population)","65.0566009352004"
Fiji,"Population ages 65 and above (% of total population)","5.29209911802147"
Finland,"Government expenditure on education, total (% of GDP)","6.36311006546021"
Finland,"Adolescents out of school (% of lower secondary school age)","0.474689990282059"
Finland,"Children out of school (% of primary school age)","1.15208995342255"
Finland,"Gini index (World Bank estimate)","27.4"
Finland,"Literacy rate, youth total (% of people ages 15-24)","NA"
Finland,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Finland,"Life expectancy at birth, total (years)","81.6317073170732"
Finland,"Population ages 0-14 (% of total population)","16.2511650912268"
Finland,"Population ages 15-64 (% of total population)","62.4700823080137"
Finland,"Population ages 65 and above (% of total population)","21.2787526007594"
France,"Government expenditure on education, total (% of GDP)","5.45160007476807"
France,"Adolescents out of school (% of lower secondary school age)","1.15230000019073"
France,"Children out of school (% of primary school age)","0.0584000013768673"
France,"Gini index (World Bank estimate)","31.6"
France,"Literacy rate, youth total (% of people ages 15-24)","NA"
France,"Literacy rate, adult total (% of people ages 15 and above)","NA"
France,"Life expectancy at birth, total (years)","82.5756097560976"
France,"Population ages 0-14 (% of total population)","18.1098266879217"
France,"Population ages 15-64 (% of total population)","62.2211765433074"
France,"Population ages 65 and above (% of total population)","19.6689967687709"
French Polynesia,"Government expenditure on education, total (% of GDP)","NA"
French Polynesia,"Adolescents out of school (% of lower secondary school age)","NA"
French Polynesia,"Children out of school (% of primary school age)","NA"
French Polynesia,"Gini index (World Bank estimate)","NA"
French Polynesia,"Literacy rate, youth total (% of people ages 15-24)","NA"
French Polynesia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
French Polynesia,"Life expectancy at birth, total (years)","77.251"
French Polynesia,"Population ages 0-14 (% of total population)","22.8871938631375"
French Polynesia,"Population ages 15-64 (% of total population)","69.2034103338621"
French Polynesia,"Population ages 65 and above (% of total population)","7.90939580300034"
Gabon,"Government expenditure on education, total (% of GDP)","3.32680988311768"
Gabon,"Adolescents out of school (% of lower secondary school age)","NA"
Gabon,"Children out of school (% of primary school age)","NA"
Gabon,"Gini index (World Bank estimate)","38"
Gabon,"Literacy rate, youth total (% of people ages 15-24)","NA"
Gabon,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Gabon,"Life expectancy at birth, total (years)","65.839"
Gabon,"Population ages 0-14 (% of total population)","36.8221392342104"
Gabon,"Population ages 15-64 (% of total population)","59.5932435855277"
Gabon,"Population ages 65 and above (% of total population)","3.58461718026194"
"Gambia, The","Government expenditure on education, total (% of GDP)","2.45918989181519"
"Gambia, The","Adolescents out of school (% of lower secondary school age)","24.5444393157959"
"Gambia, The","Children out of school (% of primary school age)","19.8456401824951"
"Gambia, The","Gini index (World Bank estimate)","NA"
"Gambia, The","Literacy rate, youth total (% of people ages 15-24)","NA"
"Gambia, The","Literacy rate, adult total (% of people ages 15 and above)","NA"
"Gambia, The","Life expectancy at birth, total (years)","61.44"
"Gambia, The","Population ages 0-14 (% of total population)","44.3758020388556"
"Gambia, The","Population ages 15-64 (% of total population)","53.0073097612392"
"Gambia, The","Population ages 65 and above (% of total population)","2.61688819990524"
Georgia,"Government expenditure on education, total (% of GDP)","3.57442998886108"
Georgia,"Adolescents out of school (% of lower secondary school age)","0.198500007390976"
Georgia,"Children out of school (% of primary school age)","0.758960008621216"
Georgia,"Gini index (World Bank estimate)","37.9"
Georgia,"Literacy rate, youth total (% of people ages 15-24)","99.6408081054688"
Georgia,"Literacy rate, adult total (% of people ages 15 and above)","99.3642578125"
Georgia,"Life expectancy at birth, total (years)","73.414"
Georgia,"Population ages 0-14 (% of total population)","19.5291210452424"
Georgia,"Population ages 15-64 (% of total population)","65.7973525687527"
Georgia,"Population ages 65 and above (% of total population)","14.6735263860049"
Germany,"Government expenditure on education, total (% of GDP)","4.88274002075195"
Germany,"Adolescents out of school (% of lower secondary school age)","4.71584987640381"
Germany,"Children out of school (% of primary school age)","0.529299974441528"
Germany,"Gini index (World Bank estimate)","NA"
Germany,"Literacy rate, youth total (% of people ages 15-24)","NA"
Germany,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Germany,"Life expectancy at birth, total (years)","80.9926829268293"
Germany,"Population ages 0-14 (% of total population)","13.4506883625113"
Germany,"Population ages 15-64 (% of total population)","65.177823589612"
Germany,"Population ages 65 and above (% of total population)","21.3714880478767"
Ghana,"Government expenditure on education, total (% of GDP)","3.62737989425659"
Ghana,"Adolescents out of school (% of lower secondary school age)","12.0507497787476"
Ghana,"Children out of school (% of primary school age)","2.17846989631653"
Ghana,"Gini index (World Bank estimate)","NA"
Ghana,"Literacy rate, youth total (% of people ages 15-24)","NA"
Ghana,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Ghana,"Life expectancy at birth, total (years)","63.463"
Ghana,"Population ages 0-14 (% of total population)","37.8200306887033"
Ghana,"Population ages 15-64 (% of total population)","59.1301639529467"
Ghana,"Population ages 65 and above (% of total population)","3.04980535834993"
Gibraltar,"Government expenditure on education, total (% of GDP)","NA"
Gibraltar,"Adolescents out of school (% of lower secondary school age)","2.35262989997864"
Gibraltar,"Children out of school (% of primary school age)","NA"
Gibraltar,"Gini index (World Bank estimate)","NA"
Gibraltar,"Literacy rate, youth total (% of people ages 15-24)","NA"
Gibraltar,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Gibraltar,"Life expectancy at birth, total (years)","NA"
Gibraltar,"Population ages 0-14 (% of total population)","NA"
Gibraltar,"Population ages 15-64 (% of total population)","NA"
Gibraltar,"Population ages 65 and above (% of total population)","NA"
Greece,"Government expenditure on education, total (% of GDP)","3.47220993041992"
Greece,"Adolescents out of school (% of lower secondary school age)","3.66572999954224"
Greece,"Children out of school (% of primary school age)","1.24924004077911"
Greece,"Gini index (World Bank estimate)","34.4"
Greece,"Literacy rate, youth total (% of people ages 15-24)","NA"
Greece,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Greece,"Life expectancy at birth, total (years)","81.2878048780488"
Greece,"Population ages 0-14 (% of total population)","14.2048072510869"
Greece,"Population ages 15-64 (% of total population)","64.3958389509388"
Greece,"Population ages 65 and above (% of total population)","21.3993537979744"
Greenland,"Government expenditure on education, total (% of GDP)","11.0285596847534"
Greenland,"Adolescents out of school (% of lower secondary school age)","NA"
Greenland,"Children out of school (% of primary school age)","NA"
Greenland,"Gini index (World Bank estimate)","NA"
Greenland,"Literacy rate, youth total (% of people ages 15-24)","NA"
Greenland,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Greenland,"Life expectancy at birth, total (years)","70.6224390243903"
Greenland,"Population ages 0-14 (% of total population)","NA"
Greenland,"Population ages 15-64 (% of total population)","NA"
Greenland,"Population ages 65 and above (% of total population)","NA"
Grenada,"Government expenditure on education, total (% of GDP)","3.17379999160767"
Grenada,"Adolescents out of school (% of lower secondary school age)","NA"
Grenada,"Children out of school (% of primary school age)","NA"
Grenada,"Gini index (World Bank estimate)","NA"
Grenada,"Literacy rate, youth total (% of people ages 15-24)","NA"
Grenada,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Grenada,"Life expectancy at birth, total (years)","72.388"
Grenada,"Population ages 0-14 (% of total population)","23.3643595432653"
Grenada,"Population ages 15-64 (% of total population)","67.0319461731335"
Grenada,"Population ages 65 and above (% of total population)","9.60369428360121"
Guam,"Government expenditure on education, total (% of GDP)","NA"
Guam,"Adolescents out of school (% of lower secondary school age)","NA"
Guam,"Children out of school (% of primary school age)","NA"
Guam,"Gini index (World Bank estimate)","NA"
Guam,"Literacy rate, youth total (% of people ages 15-24)","NA"
Guam,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Guam,"Life expectancy at birth, total (years)","79.631"
Guam,"Population ages 0-14 (% of total population)","24.8330604269514"
Guam,"Population ages 15-64 (% of total population)","65.6539709400357"
Guam,"Population ages 65 and above (% of total population)","9.51296863301295"
Guatemala,"Government expenditure on education, total (% of GDP)","2.95009994506836"
Guatemala,"Adolescents out of school (% of lower secondary school age)","33.0915603637695"
Guatemala,"Children out of school (% of primary school age)","11.6922903060913"
Guatemala,"Gini index (World Bank estimate)","NA"
Guatemala,"Literacy rate, youth total (% of people ages 15-24)","NA"
Guatemala,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Guatemala,"Life expectancy at birth, total (years)","73.81"
Guatemala,"Population ages 0-14 (% of total population)","35.0508927890502"
Guatemala,"Population ages 15-64 (% of total population)","60.2527879150835"
Guatemala,"Population ages 65 and above (% of total population)","4.69631929586632"
Guinea,"Government expenditure on education, total (% of GDP)","2.3203399181366"
Guinea,"Adolescents out of school (% of lower secondary school age)","NA"
Guinea,"Children out of school (% of primary school age)","NA"
Guinea,"Gini index (World Bank estimate)","NA"
Guinea,"Literacy rate, youth total (% of people ages 15-24)","NA"
Guinea,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Guinea,"Life expectancy at birth, total (years)","60.706"
Guinea,"Population ages 0-14 (% of total population)","44.2483662134694"
Guinea,"Population ages 15-64 (% of total population)","52.8448142488941"
Guinea,"Population ages 65 and above (% of total population)","2.90681953763653"
Guinea-Bissau,"Government expenditure on education, total (% of GDP)","2.20000004768372"
Guinea-Bissau,"Adolescents out of school (% of lower secondary school age)","NA"
Guinea-Bissau,"Children out of school (% of primary school age)","NA"
Guinea-Bissau,"Gini index (World Bank estimate)","NA"
Guinea-Bissau,"Literacy rate, youth total (% of people ages 15-24)","NA"
Guinea-Bissau,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Guinea-Bissau,"Life expectancy at birth, total (years)","57.673"
Guinea-Bissau,"Population ages 0-14 (% of total population)","42.4860719472471"
Guinea-Bissau,"Population ages 15-64 (% of total population)","54.7423754680291"
Guinea-Bissau,"Population ages 65 and above (% of total population)","2.77155258472386"
Guyana,"Government expenditure on education, total (% of GDP)","4.6647801399231"
Guyana,"Adolescents out of school (% of lower secondary school age)","NA"
Guyana,"Children out of school (% of primary school age)","NA"
Guyana,"Gini index (World Bank estimate)","NA"
Guyana,"Literacy rate, youth total (% of people ages 15-24)","NA"
Guyana,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Guyana,"Life expectancy at birth, total (years)","69.624"
Guyana,"Population ages 0-14 (% of total population)","28.5752984306431"
Guyana,"Population ages 15-64 (% of total population)","65.2175763845711"
Guyana,"Population ages 65 and above (% of total population)","6.20712518478578"
Haiti,"Government expenditure on education, total (% of GDP)","1.5911899805069"
Haiti,"Adolescents out of school (% of lower secondary school age)","NA"
Haiti,"Children out of school (% of primary school age)","NA"
Haiti,"Gini index (World Bank estimate)","NA"
Haiti,"Literacy rate, youth total (% of people ages 15-24)","NA"
Haiti,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Haiti,"Life expectancy at birth, total (years)","63.29"
Haiti,"Population ages 0-14 (% of total population)","33.6244485022626"
Haiti,"Population ages 15-64 (% of total population)","61.5401180401382"
Haiti,"Population ages 65 and above (% of total population)","4.83543345759921"
Honduras,"Government expenditure on education, total (% of GDP)","4.93701982498169"
Honduras,"Adolescents out of school (% of lower secondary school age)","38.1854209899902"
Honduras,"Children out of school (% of primary school age)","17.461389541626"
Honduras,"Gini index (World Bank estimate)","49.4"
Honduras,"Literacy rate, youth total (% of people ages 15-24)","NA"
Honduras,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Honduras,"Life expectancy at birth, total (years)","74.898"
Honduras,"Population ages 0-14 (% of total population)","32.3450927472473"
Honduras,"Population ages 15-64 (% of total population)","63.0940799424076"
Honduras,"Population ages 65 and above (% of total population)","4.56082731034521"
"Hong Kong SAR, China","Government expenditure on education, total (% of GDP)","3.31010007858276"
"Hong Kong SAR, China","Adolescents out of school (% of lower secondary school age)","0.579020023345947"
"Hong Kong SAR, China","Children out of school (% of primary school age)","2.27230000495911"
"Hong Kong SAR, China","Gini index (World Bank estimate)","NA"
"Hong Kong SAR, China","Literacy rate, youth total (% of people ages 15-24)","NA"
"Hong Kong SAR, China","Literacy rate, adult total (% of people ages 15 and above)","NA"
"Hong Kong SAR, China","Life expectancy at birth, total (years)","84.6804878048781"
"Hong Kong SAR, China","Population ages 0-14 (% of total population)","11.475226523003"
"Hong Kong SAR, China","Population ages 15-64 (% of total population)","72.2183062832435"
"Hong Kong SAR, China","Population ages 65 and above (% of total population)","16.3064671937536"
Hungary,"Government expenditure on education, total (% of GDP)","4.61972999572754"
Hungary,"Adolescents out of school (% of lower secondary school age)","3.55461001396179"
Hungary,"Children out of school (% of primary school age)","2.57472991943359"
Hungary,"Gini index (World Bank estimate)","30.6"
Hungary,"Literacy rate, youth total (% of people ages 15-24)","NA"
Hungary,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Hungary,"Life expectancy at birth, total (years)","75.8170731707317"
Hungary,"Population ages 0-14 (% of total population)","14.3722655591988"
Hungary,"Population ages 15-64 (% of total population)","67.0498733635751"
Hungary,"Population ages 65 and above (% of total population)","18.5778610772262"
Iceland,"Government expenditure on education, total (% of GDP)","7.58385992050171"
Iceland,"Adolescents out of school (% of lower secondary school age)","0.482520014047623"
Iceland,"Children out of school (% of primary school age)","0.0476499982178211"
Iceland,"Gini index (World Bank estimate)","26.1"
Iceland,"Literacy rate, youth total (% of people ages 15-24)","NA"
Iceland,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Iceland,"Life expectancy at birth, total (years)","82.6609756097561"
Iceland,"Population ages 0-14 (% of total population)","19.9896528934517"
Iceland,"Population ages 15-64 (% of total population)","65.5848059020374"
Iceland,"Population ages 65 and above (% of total population)","14.4255412045109"
India,"Government expenditure on education, total (% of GDP)","NA"
India,"Adolescents out of school (% of lower secondary school age)","NA"
India,"Children out of school (% of primary school age)","NA"
India,"Gini index (World Bank estimate)","NA"
India,"Literacy rate, youth total (% of people ages 15-24)","NA"
India,"Literacy rate, adult total (% of people ages 15 and above)","NA"
India,"Life expectancy at birth, total (years)","69.165"
India,"Population ages 0-14 (% of total population)","27.4786995727277"
India,"Population ages 15-64 (% of total population)","66.538187109893"
India,"Population ages 65 and above (% of total population)","5.98311331737929"
Indonesia,"Government expenditure on education, total (% of GDP)","2.6699800491333"
Indonesia,"Adolescents out of school (% of lower secondary school age)","NA"
Indonesia,"Children out of school (% of primary school age)","5.06120014190674"
Indonesia,"Gini index (World Bank estimate)","38.1"
Indonesia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Indonesia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Indonesia,"Life expectancy at birth, total (years)","71.282"
Indonesia,"Population ages 0-14 (% of total population)","26.9149014961264"
Indonesia,"Population ages 15-64 (% of total population)","67.4031501634853"
Indonesia,"Population ages 65 and above (% of total population)","5.68194834038824"
"Iran, Islamic Rep.","Government expenditure on education, total (% of GDP)","3.79040002822876"
"Iran, Islamic Rep.","Adolescents out of school (% of lower secondary school age)","4.73521995544434"
"Iran, Islamic Rep.","Children out of school (% of primary school age)","0.2291100025177"
"Iran, Islamic Rep.","Gini index (World Bank estimate)","40.8"
"Iran, Islamic Rep.","Literacy rate, youth total (% of people ages 15-24)","NA"
"Iran, Islamic Rep.","Literacy rate, adult total (% of people ages 15 and above)","NA"
"Iran, Islamic Rep.","Life expectancy at birth, total (years)","76.271"
"Iran, Islamic Rep.","Population ages 0-14 (% of total population)","24.2478436298895"
"Iran, Islamic Rep.","Population ages 15-64 (% of total population)","69.7134511301508"
"Iran, Islamic Rep.","Population ages 65 and above (% of total population)","6.03870523995975"
Iraq,"Government expenditure on education, total (% of GDP)","NA"
Iraq,"Adolescents out of school (% of lower secondary school age)","NA"
Iraq,"Children out of school (% of primary school age)","NA"
Iraq,"Gini index (World Bank estimate)","NA"
Iraq,"Literacy rate, youth total (% of people ages 15-24)","93.5"
Iraq,"Literacy rate, adult total (% of people ages 15 and above)","85.5999984741211"
Iraq,"Life expectancy at birth, total (years)","70.294"
Iraq,"Population ages 0-14 (% of total population)","38.7744678616478"
Iraq,"Population ages 15-64 (% of total population)","57.9941922277341"
Iraq,"Population ages 65 and above (% of total population)","3.23133991061807"
Ireland,"Government expenditure on education, total (% of GDP)","3.46884989738464"
Ireland,"Adolescents out of school (% of lower secondary school age)","0.492410004138947"
Ireland,"Children out of school (% of primary school age)","0.028659999370575"
Ireland,"Gini index (World Bank estimate)","31.4"
Ireland,"Literacy rate, youth total (% of people ages 15-24)","NA"
Ireland,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Ireland,"Life expectancy at birth, total (years)","82.1560975609756"
Ireland,"Population ages 0-14 (% of total population)","21.6032763908872"
Ireland,"Population ages 15-64 (% of total population)","64.890068519016"
Ireland,"Population ages 65 and above (% of total population)","13.5066550900967"
Isle of Man,"Government expenditure on education, total (% of GDP)","NA"
Isle of Man,"Adolescents out of school (% of lower secondary school age)","NA"
Isle of Man,"Children out of school (% of primary school age)","NA"
Isle of Man,"Gini index (World Bank estimate)","NA"
Isle of Man,"Literacy rate, youth total (% of people ages 15-24)","NA"
Isle of Man,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Isle of Man,"Life expectancy at birth, total (years)","NA"
Isle of Man,"Population ages 0-14 (% of total population)","NA"
Isle of Man,"Population ages 15-64 (% of total population)","NA"
Isle of Man,"Population ages 65 and above (% of total population)","NA"
Israel,"Government expenditure on education, total (% of GDP)","6.10272979736328"
Israel,"Adolescents out of school (% of lower secondary school age)","NA"
Israel,"Children out of school (% of primary school age)","0.252739995718002"
Israel,"Gini index (World Bank estimate)","NA"
Israel,"Literacy rate, youth total (% of people ages 15-24)","NA"
Israel,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Israel,"Life expectancy at birth, total (years)","82.5512195121951"
Israel,"Population ages 0-14 (% of total population)","27.9446442971777"
Israel,"Population ages 15-64 (% of total population)","60.3299090424763"
Israel,"Population ages 65 and above (% of total population)","11.725446660346"
Italy,"Government expenditure on education, total (% of GDP)","4.04493999481201"
Italy,"Adolescents out of school (% of lower secondary school age)","1.65751004219055"
Italy,"Children out of school (% of primary school age)","2.52175998687744"
Italy,"Gini index (World Bank estimate)","35.9"
Italy,"Literacy rate, youth total (% of people ages 15-24)","NA"
Italy,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Italy,"Life expectancy at birth, total (years)","82.9463414634147"
Italy,"Population ages 0-14 (% of total population)","13.4750705252017"
Italy,"Population ages 15-64 (% of total population)","64.0252405238968"
Italy,"Population ages 65 and above (% of total population)","22.4996889509015"
Jamaica,"Government expenditure on education, total (% of GDP)","5.26016998291016"
Jamaica,"Adolescents out of school (% of lower secondary school age)","NA"
Jamaica,"Children out of school (% of primary school age)","24.5312099456787"
Jamaica,"Gini index (World Bank estimate)","NA"
Jamaica,"Literacy rate, youth total (% of people ages 15-24)","NA"
Jamaica,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Jamaica,"Life expectancy at birth, total (years)","74.267"
Jamaica,"Population ages 0-14 (% of total population)","24.0142246361331"
Jamaica,"Population ages 15-64 (% of total population)","67.2924438382278"
Jamaica,"Population ages 65 and above (% of total population)","8.69333152563913"
Japan,"Government expenditure on education, total (% of GDP)","NA"
Japan,"Adolescents out of school (% of lower secondary school age)","0.281529992818832"
Japan,"Children out of school (% of primary school age)","2.28951001167297"
Japan,"Gini index (World Bank estimate)","NA"
Japan,"Literacy rate, youth total (% of people ages 15-24)","NA"
Japan,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Japan,"Life expectancy at birth, total (years)","84.099756097561"
Japan,"Population ages 0-14 (% of total population)","12.8143904375377"
Japan,"Population ages 15-64 (% of total population)","60.0761301376108"
Japan,"Population ages 65 and above (% of total population)","27.1094794248515"
Jordan,"Government expenditure on education, total (% of GDP)","3.22853994369507"
Jordan,"Adolescents out of school (% of lower secondary school age)","31.1963500976563"
Jordan,"Children out of school (% of primary school age)","19.7877902984619"
Jordan,"Gini index (World Bank estimate)","NA"
Jordan,"Literacy rate, youth total (% of people ages 15-24)","NA"
Jordan,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Jordan,"Life expectancy at birth, total (years)","74.292"
Jordan,"Population ages 0-14 (% of total population)","34.8862228834041"
Jordan,"Population ages 15-64 (% of total population)","61.303517744971"
Jordan,"Population ages 65 and above (% of total population)","3.81025937162491"
Kazakhstan,"Government expenditure on education, total (% of GDP)","2.75081992149353"
Kazakhstan,"Adolescents out of school (% of lower secondary school age)","NA"
Kazakhstan,"Children out of school (% of primary school age)","0.823880016803741"
Kazakhstan,"Gini index (World Bank estimate)","27.5"
Kazakhstan,"Literacy rate, youth total (% of people ages 15-24)","NA"
Kazakhstan,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Kazakhstan,"Life expectancy at birth, total (years)","72.95"
Kazakhstan,"Population ages 0-14 (% of total population)","27.9148600452245"
Kazakhstan,"Population ages 15-64 (% of total population)","64.9483167025433"
Kazakhstan,"Population ages 65 and above (% of total population)","7.1368232522322"
Kenya,"Government expenditure on education, total (% of GDP)","5.36668014526367"
Kenya,"Adolescents out of school (% of lower secondary school age)","NA"
Kenya,"Children out of school (% of primary school age)","NA"
Kenya,"Gini index (World Bank estimate)","NA"
Kenya,"Literacy rate, youth total (% of people ages 15-24)","NA"
Kenya,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Kenya,"Life expectancy at birth, total (years)","65.909"
Kenya,"Population ages 0-14 (% of total population)","40.3500123513719"
Kenya,"Population ages 15-64 (% of total population)","57.3938820427461"
Kenya,"Population ages 65 and above (% of total population)","2.25610560588208"
Kiribati,"Government expenditure on education, total (% of GDP)","10.8631601333618"
Kiribati,"Adolescents out of school (% of lower secondary school age)","NA"
Kiribati,"Children out of school (% of primary school age)","3.91248989105225"
Kiribati,"Gini index (World Bank estimate)","NA"
Kiribati,"Literacy rate, youth total (% of people ages 15-24)","NA"
Kiribati,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Kiribati,"Life expectancy at birth, total (years)","67.851"
Kiribati,"Population ages 0-14 (% of total population)","35.1460256837015"
Kiribati,"Population ages 15-64 (% of total population)","61.0294504108341"
Kiribati,"Population ages 65 and above (% of total population)","3.82452390546436"
"Korea, Dem. People's Rep.","Government expenditure on education, total (% of GDP)","NA"
"Korea, Dem. People's Rep.","Adolescents out of school (% of lower secondary school age)","NA"
"Korea, Dem. People's Rep.","Children out of school (% of primary school age)","NA"
"Korea, Dem. People's Rep.","Gini index (World Bank estimate)","NA"
"Korea, Dem. People's Rep.","Literacy rate, youth total (% of people ages 15-24)","NA"
"Korea, Dem. People's Rep.","Literacy rate, adult total (% of people ages 15 and above)","NA"
"Korea, Dem. People's Rep.","Life expectancy at birth, total (years)","71.91"
"Korea, Dem. People's Rep.","Population ages 0-14 (% of total population)","20.4528226206826"
"Korea, Dem. People's Rep.","Population ages 15-64 (% of total population)","70.0354485333659"
"Korea, Dem. People's Rep.","Population ages 65 and above (% of total population)","9.51172884595156"
"Korea, Rep.","Government expenditure on education, total (% of GDP)","4.32823991775513"
"Korea, Rep.","Adolescents out of school (% of lower secondary school age)","5.63159990310669"
"Korea, Rep.","Children out of school (% of primary school age)","2.4225800037384"
"Korea, Rep.","Gini index (World Bank estimate)","NA"
"Korea, Rep.","Literacy rate, youth total (% of people ages 15-24)","NA"
"Korea, Rep.","Literacy rate, adult total (% of people ages 15 and above)","NA"
"Korea, Rep.","Life expectancy at birth, total (years)","82.6268292682927"
"Korea, Rep.","Population ages 0-14 (% of total population)","13.2254992840496"
"Korea, Rep.","Population ages 15-64 (% of total population)","72.9222529604083"
"Korea, Rep.","Population ages 65 and above (% of total population)","13.8522477555421"
Kosovo,"Government expenditure on education, total (% of GDP)","NA"
Kosovo,"Adolescents out of school (% of lower secondary school age)","NA"
Kosovo,"Children out of school (% of primary school age)","NA"
Kosovo,"Gini index (World Bank estimate)","29"
Kosovo,"Literacy rate, youth total (% of people ages 15-24)","NA"
Kosovo,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Kosovo,"Life expectancy at birth, total (years)","71.9951219512195"
Kosovo,"Population ages 0-14 (% of total population)","NA"
Kosovo,"Population ages 15-64 (% of total population)","NA"
Kosovo,"Population ages 65 and above (% of total population)","NA"
Kuwait,"Government expenditure on education, total (% of GDP)","6.3654899597168"
Kuwait,"Adolescents out of school (% of lower secondary school age)","NA"
Kuwait,"Children out of school (% of primary school age)","NA"
Kuwait,"Gini index (World Bank estimate)","NA"
Kuwait,"Literacy rate, youth total (% of people ages 15-24)","99.2435836791992"
Kuwait,"Literacy rate, adult total (% of people ages 15 and above)","96.0359497070313"
Kuwait,"Life expectancy at birth, total (years)","75.311"
Kuwait,"Population ages 0-14 (% of total population)","21.4224554183712"
Kuwait,"Population ages 15-64 (% of total population)","76.1950830095616"
Kuwait,"Population ages 65 and above (% of total population)","2.38246157206715"
Kyrgyz Republic,"Government expenditure on education, total (% of GDP)","6.02618980407715"
Kyrgyz Republic,"Adolescents out of school (% of lower secondary school age)","4.35760021209717"
Kyrgyz Republic,"Children out of school (% of primary school age)","0.291220009326935"
Kyrgyz Republic,"Gini index (World Bank estimate)","27.3"
Kyrgyz Republic,"Literacy rate, youth total (% of people ages 15-24)","NA"
Kyrgyz Republic,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Kyrgyz Republic,"Life expectancy at birth, total (years)","71.2"
Kyrgyz Republic,"Population ages 0-14 (% of total population)","32.1806772602308"
Kyrgyz Republic,"Population ages 15-64 (% of total population)","63.4065152729528"
Kyrgyz Republic,"Population ages 65 and above (% of total population)","4.41280746681642"
Lao PDR,"Government expenditure on education, total (% of GDP)","NA"
Lao PDR,"Adolescents out of school (% of lower secondary school age)","22.2437000274658"
Lao PDR,"Children out of school (% of primary school age)","7.50599002838135"
Lao PDR,"Gini index (World Bank estimate)","NA"
Lao PDR,"Literacy rate, youth total (% of people ages 15-24)","NA"
Lao PDR,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Lao PDR,"Life expectancy at birth, total (years)","67.277"
Lao PDR,"Population ages 0-14 (% of total population)","32.8829352937243"
Lao PDR,"Population ages 15-64 (% of total population)","63.1255128156266"
Lao PDR,"Population ages 65 and above (% of total population)","3.99155189064919"
Latvia,"Government expenditure on education, total (% of GDP)","4.37029981613159"
Latvia,"Adolescents out of school (% of lower secondary school age)","1.29531002044678"
Latvia,"Children out of school (% of primary school age)","1.5161999464035"
Latvia,"Gini index (World Bank estimate)","35.6"
Latvia,"Literacy rate, youth total (% of people ages 15-24)","NA"
Latvia,"Literacy rate, adult total (% of people ages 15 and above)","NA"
Latvia,"Life expectancy at birth, total (years)","74.6292682926829"
Latvia,"Population ages 0-14 (% of total population)","15.5762629946128"
Latvia,"Population ages 15-64 (% of total population)","64.5904329718102"
Latvia,"Population ages 65 and above (% of total population)","19.833304033577"
Lebanon,"Government expenditure on education, total (% of GDP)","2.13294005393982"
